No.,Ticker,Company,Combined_Score,Market Cap_dr,Forward P/E_dr,P/B_dr,P/Free Cash Flow_dr,EPS growth this year_dr,EPS growth next year_dr,Dividend Yield_dr,Return on Assets_dr,Total Debt/Equity_dr,Institutional Ownership_dr,Float Short_dr,Performance (Month)_dr,Performance (Quarter)_dr,Average Volume_dr,Beta_dr,Market Cap,Forward P/E,P/B,P/Free Cash Flow,EPS growth this year,EPS growth next year,Dividend Yield,Return on Assets,Total Debt/Equity,Institutional Ownership,Float Short,Performance (Month),Performance (Quarter),Average Volume,Beta,Sector,Industry,Country,P/E,Price,Change,Volume,PEG,P/S,P/Cash,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Earnings Date,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Transactions,Short Ratio,Performance (Week),Performance (Half Year),Performance (Year),Performance (YTD),Volatility (Week),Volatility (Month),Analyst Recom,Relative Volume,Average True Range,20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,52-Week High,52-Week Low,Relative Strength Index (14),Change from Open,Gap,Market Cap_Rank,Forward P/E_Rank,P/B_Rank,P/Free Cash Flow_Rank,EPS growth this year_Rank,EPS growth next year_Rank,Dividend Yield_Rank,Return on Assets_Rank,Total Debt/Equity_Rank,Institutional Ownership_Rank,Float Short_Rank,Performance (Month)_Rank,Performance (Quarter)_Rank,Average Volume_Rank,Beta_Rank,Combined_Rank
111,C,Citigroup Inc.,142,4,2,1,18,16,18,3,18,1,17,11,2,12,1,18,96155.18,7.66,0.52,3000.0,-29.9,3.33,4.16,0.6,0.0,73.7,1.95,12.17,-4.03,19872.86,1.56,Financial,Banks - Diversified,USA,6.73,49.03,-0.75%,14377315,,1.06,0.09,5.50%,-6.22%,3.90%,8.00%,8.90%,,,1.49,,48.10%,15.90%,4/14/2023 8:30:00 AM,1936.8,1932.41,0.20%,-1.07%,-0.03%,1.9,-1.07%,13.13%,-7.66%,8.40%,1.83%,2.17%,2.5,0.72,0.025698551906995718,4.66%,1.60%,2.21%,-10.14%,22.56%,57.01,0.14%,-0.89%,83,39,3,436,401,443,67,447,11,412,269,35,299,22,448,3415
112,MOS,The Mosaic Company,142,16,2,2,2,2,20,10,4,4,8,16,17,15,6,18,14884.49,8.34,1.24,5.98,135.5,-17.8,1.82,15.2,0.3,90.6,3.18,0.18,-7.76,4275.71,1.5,Basic Materials,Agricultural Inputs,USA,4.41,44.05,-1.72%,6752777,,0.78,20.24,58.70%,,20.90%,30.50%,22.70%,1.2,0.5,0.2,30.10%,25.00%,18.70%,2/22/2023 4:30:00 PM,340.1,328.73,0.51%,0.00%,-1.87%,2.45,-6.26%,-12.69%,-41.56%,0.94%,2.41%,3.19%,2.8,1.59,0.03723041997729853,-2.93%,-8.43%,-10.93%,-41.99%,7.02%,40.34,-0.94%,-0.78%,396,51,46,32,29,492,243,78,89,201,388,422,375,135,432,3409
113,ON,ON Semiconductor Corporation,142,10,8,13,6,3,6,20,3,7,1,19,20,3,4,19,32048.88,14.28,5.15,19.68,86.8,16.75,0.0,17.3,0.52,102.39,6.19,-6.45,11.29,6856.35,1.75,Technology,Semiconductors,USA,17.35,73.74,-0.70%,4078275,0.99,3.85,10.98,38.20%,17.47%,8.50%,34.20%,20.80%,2.8,2.0,0.5,49.00%,29.10%,22.80%,5/1/2023 8:30:00 AM,432.3,430.73,0.10%,-3.15%,0.86%,3.89,-5.36%,21.34%,33.10%,18.23%,2.84%,3.49%,2.1,0.58,0.03892053159750475,-5.59%,-7.24%,5.74%,-15.77%,64.75%,40.12,-0.35%,-0.35%,243,188,309,131,54,130,485,57,166,12,474,487,63,78,470,3347
114,ICE,"Intercontinental Exchange, Inc.",142,5,12,8,7,19,13,11,18,11,8,1,2,10,9,8,60315.19,17.94,2.67,24.36,-64.1,9.56,1.55,0.7,0.8,91.2,0.69,11.24,-0.12,2778.16,0.93,Financial,Financial Data & Stock Exchanges,USA,42.14,108.35,0.55%,1667041,6.67,6.26,33.53,-2.80%,6.32%,10.50%,6.40%,8.10%,1.1,1.1,0.8,75.70%,37.70%,15.00%,5/4/2023 8:30:00 AM,559.0,551.69,0.20%,-11.64%,-1.08%,1.37,0.78%,18.25%,-12.52%,5.61%,1.14%,1.40%,2.0,0.6,0.015689893862482696,3.59%,4.75%,6.49%,-12.96%,22.29%,63.4,0.39%,0.16%,126,284,196,168,463,303,273,446,259,182,21,47,232,203,189,3392
115,CRM,"Salesforce, Inc.",142,2,15,10,8,19,3,17,19,3,15,4,9,1,3,14,197509.41,22.4,3.36,31.29,-85.9,24.65,0.0,0.2,0.18,79.5,1.02,6.71,31.59,8060.92,1.24,Technology,Software - Application,USA,966.17,199.03,0.77%,4860102,49.39,6.3,15.79,-20.60%,19.56%,24.40%,0.40%,0.10%,1.0,1.0,0.16,73.30%,1.70%,0.70%,3/1/2023 4:30:00 PM,984.0,967.51,0.10%,-26.06%,-0.94%,1.23,2.25%,29.52%,6.87%,50.11%,1.51%,1.74%,2.1,0.6,0.019645279606089534,2.41%,8.91%,21.69%,-0.54%,57.54%,64.47,1.02%,-0.24%,32,368,238,199,475,68,412,456,66,354,89,202,7,63,339,3368
116,GPN,Global Payments Inc.,143,11,4,3,6,20,7,14,18,9,8,7,4,11,12,9,28778.54,9.23,1.3,21.25,-87.7,14.9,0.92,0.3,0.64,90.8,1.33,10.08,-2.72,1816.23,1.0,Industrials,Specialty Business Services,USA,250.32,108.89,-0.19%,998817,17.21,3.21,14.41,-27.30%,14.54%,17.70%,0.50%,1.30%,0.9,0.9,0.55,57.90%,7.10%,1.20%,5/1/2023 8:30:00 AM,265.53,260.24,0.20%,0.44%,0.59%,1.91,1.24%,-3.35%,-24.12%,9.64%,1.72%,2.26%,1.8,0.55,0.023326292588851133,4.04%,1.50%,-2.54%,-25.34%,18.01%,58.42,-0.51%,0.32%,263,78,52,144,478,164,346,452,209,190,154,79,274,290,221,3394
117,HAL,Halliburton Company,143,11,4,11,10,10,4,10,9,2,12,15,4,19,2,20,30580.37,9.27,3.8,38.42,6.0,19.62,1.92,7.0,0.0,84.7,3.0,9.65,-17.92,9350.31,2.13,Energy,Oil & Gas Equipment & Services,USA,19.32,33.4,-1.39%,10336960,0.61,1.51,13.04,35.80%,31.50%,-0.30%,21.20%,13.40%,2.0,1.5,1.0,16.30%,13.10%,7.70%,4/25/2023 8:30:00 AM,904.0,901.01,0.30%,-3.95%,0.88%,2.89,-0.68%,4.51%,-15.66%,-15.12%,2.34%,3.09%,1.7,1.11,0.03353293413173653,2.58%,-3.31%,-0.78%,-24.07%,43.35%,49.64,-1.85%,0.47%,253,80,256,243,241,98,234,212,31,286,375,89,470,49,485,3402
118,FOXA,Fox Corporation,143,15,5,3,3,18,20,12,9,1,1,19,17,5,8,7,17426.59,10.71,1.57,10.7,-41.5,-6.33,1.49,6.7,0.0,103.23,5.43,0.9,6.53,2957.88,0.86,Communication Services,Entertainment,USA,12.37,33.62,-0.24%,3066977,1.19,1.22,4.29,-0.90%,10.40%,7.10%,13.20%,10.60%,3.4,2.9,0.62,36.60%,18.20%,10.50%,2/8/2023 8:30:00 AM,541.0,430.53,0.20%,-6.43%,-1.09%,7.9,0.63%,14.67%,-15.02%,10.70%,2.16%,2.06%,2.7,1.04,0.02201070791195717,-0.23%,-2.16%,2.55%,-16.20%,20.01%,48.09,0.21%,-0.45%,358,109,74,74,429,488,278,223,3,11,462,405,122,197,167,3400
119,MCHP,Microchip Technology Incorporated,143,8,6,15,5,1,18,10,5,1,6,17,20,7,5,19,42454.27,12.36,6.68,16.77,251.9,4.07,1.86,12.8,0.0,93.3,3.66,-4.68,4.35,4775.23,1.58,Technology,Semiconductors,USA,20.75,76.8,-0.90%,3683294,1.5,5.27,146.95,44.30%,13.80%,14.90%,34.10%,11.30%,1.8,1.0,1.04,67.10%,34.70%,25.70%,2/2/2023 4:30:00 PM,549.2,538.57,2.09%,-0.21%,-2.49%,4.13,-3.43%,29.47%,11.06%,9.32%,2.15%,2.79%,2.1,0.77,0.030598958333333336,-4.32%,-5.76%,6.56%,-12.49%,41.36%,39.46,-0.39%,-0.52%,184,141,356,117,14,436,238,105,25,145,418,478,153,116,455,3381
120,DTE,DTE Energy Company,143,12,11,6,6,5,15,5,15,16,16,4,4,10,15,3,23366.71,17.02,2.2,19.07,34.6,7.41,3.35,2.6,1.84,75.5,1.01,9.34,-0.25,1280.92,0.61,Utilities,Utilities - Regulated Electric,USA,20.62,113.69,0.28%,534607,2.79,1.22,708.08,-0.80%,7.40%,8.80%,11.70%,5.80%,0.8,0.6,1.62,,9.10%,5.60%,4/27/2023 8:30:00 AM,201.0,192.24,0.20%,0.00%,1.19%,1.51,0.63%,4.66%,-18.28%,-3.27%,1.31%,1.69%,2.0,0.41,0.016975987333978364,2.91%,3.22%,-3.50%,-18.93%,12.97%,60.52,-0.54%,0.83%,294,256,151,127,116,367,106,373,385,397,85,97,237,358,74,3423
121,MET,"MetLife, Inc.",144,7,1,5,1,19,11,5,19,9,16,10,8,18,5,10,47089.04,6.56,1.74,4.06,-62.9,10.93,3.32,0.3,0.66,75.5,1.72,7.24,-14.28,5244.2,1.05,Financial,Insurance - Life,USA,23.66,60.17,-1.05%,3897921,4.94,0.67,2.33,-8.70%,4.79%,2.30%,6.60%,7.80%,,,0.66,,5.40%,3.40%,5/3/2023 4:30:00 PM,783.7,659.31,0.10%,-12.46%,-0.77%,2.16,-0.74%,-10.65%,-16.94%,-16.86%,1.67%,2.05%,2.1,0.74,0.02343360478643842,2.85%,-5.28%,-10.45%,-22.22%,13.89%,48.63,-0.73%,-0.33%,165,22,102,10,462,256,115,453,219,396,239,180,446,109,246,3420
122,WBA,"Walgreens Boots Alliance, Inc.",144,11,2,3,17,2,16,1,20,9,19,18,6,11,4,5,30517.02,7.34,1.44,3000.0,117.6,6.37,5.44,-3.3,0.66,59.8,4.34,8.52,-1.7,6695.8,0.71,Healthcare,Pharmaceutical Retailers,USA,,35.27,-0.28%,4780601,,0.23,16.59,5.80%,2.09%,2.30%,-13.50%,4.60%,0.6,0.3,0.46,20.20%,-6.00%,-2.40%,3/28/2023 8:30:00 AM,862.6,714.48,0.30%,-0.64%,-0.06%,4.63,-0.14%,5.63%,-24.22%,-5.59%,2.56%,2.07%,2.9,0.71,0.022398639070031187,0.88%,0.77%,-3.73%,-25.39%,16.06%,51.51,-0.28%,0.00%,256,34,63,422,40,396,25,488,217,477,437,128,264,82,105,3434
123,TRGP,Targa Resources Corp.,144,15,5,14,2,4,5,7,11,18,8,9,3,10,13,20,17097.69,11.14,6.42,7.86,49.2,17.23,2.65,5.2,4.33,90.8,1.65,10.87,-0.07,1615.45,2.27,Energy,Oil & Gas Midstream,USA,19.46,75.61,0.07%,1107358,0.6,0.82,78.07,34.60%,32.20%,18.90%,40.70%,14.00%,0.8,0.6,4.01,19.30%,10.10%,4.30%,2/22/2023 8:30:00 AM,226.4,222.93,0.70%,-14.88%,1.38%,2.28,-2.95%,12.65%,-6.23%,2.87%,1.70%,2.18%,1.6,0.68,0.024599920645417276,2.31%,2.03%,7.70%,-7.23%,36.09%,54.5,-0.72%,0.79%,364,116,350,48,86,125,168,272,431,191,225,57,231,315,487,3466
124,LKQ,LKQ Corporation,144,16,7,9,6,9,12,10,7,6,2,9,13,9,13,16,15142.2,12.92,2.78,20.35,12.3,9.58,1.94,9.5,0.49,99.09,1.56,3.76,1.14,1560.13,1.35,Consumer Cyclical,Auto Parts,USA,13.84,56.6,-0.09%,841614,0.41,1.18,54.47,22.30%,33.50%,5.60%,20.80%,14.70%,1.9,0.7,0.48,40.80%,12.40%,9.00%,4/27/2023 8:30:00 AM,267.8,265.88,0.50%,-90.44%,-2.30%,2.66,0.50%,10.65%,11.55%,5.97%,1.57%,1.91%,1.8,0.54,0.0196113074204947,1.78%,0.96%,4.82%,-4.60%,22.51%,54.72,-0.09%,0.00%,393,158,202,139,211,301,233,163,150,38,214,325,211,325,391,3454
125,AXP,American Express Company,144,3,7,12,2,12,10,12,13,18,11,2,17,5,7,13,121490.37,13.16,4.96,6.88,-1.8,11.82,1.47,3.5,6.24,86.4,0.79,0.63,8.03,3764.99,1.18,Financial,Credit Services,USA,17.23,163.78,0.31%,3882603,2.3,2.1,3.67,10.70%,7.50%,7.60%,31.50%,4.20%,,,1.72,64.80%,16.60%,12.90%,4/20/2023 8:30:00 AM,748.0,742.8,0.14%,-10.44%,-0.48%,1.55,0.34%,13.76%,-13.10%,10.85%,2.62%,2.19%,2.4,1.03,0.025399926730980585,0.91%,-2.62%,5.20%,-14.88%,25.36%,50.27,0.47%,-0.16%,66,164,300,39,288,231,281,327,437,254,43,409,105,154,318,3416
126,KMI,"Kinder Morgan, Inc.",144,9,8,2,12,4,15,1,13,13,19,11,12,15,2,8,39003.12,14.65,1.27,48.21,43.7,7.52,6.51,3.6,1.03,63.0,1.96,4.51,-6.81,12718.05,0.92,Energy,Oil & Gas Midstream,USA,15.34,17.37,0.12%,10200828,,2.08,52.35,32.40%,-6.40%,7.00%,8.20%,5.40%,0.5,0.5,0.92,40.00%,20.80%,13.30%,4/19/2023 4:30:00 PM,2246.0,1963.99,0.10%,-0.85%,-0.08%,3.03,-2.47%,-3.45%,-12.14%,-3.93%,1.73%,1.68%,2.8,0.8,0.017271157167530225,-0.52%,-0.20%,-2.69%,-14.01%,10.11%,46.95,-0.17%,0.29%,203,198,50,281,98,362,13,318,305,468,272,297,359,39,183,3446
127,ED,"Consolidated Edison, Inc.",144,10,13,4,4,7,15,5,15,13,18,14,7,6,12,1,34179.69,18.98,1.7,12.29,21.1,7.26,3.27,2.5,1.15,68.2,2.59,7.54,5.6,1832.31,0.37,Utilities,Utilities - Regulated Electric,USA,21.21,99.04,0.39%,1875080,3.47,2.18,26.66,2.60%,6.12%,5.40%,8.10%,4.80%,1.1,1.1,0.97,76.20%,16.80%,10.60%,2/16/2023 4:30:00 PM,354.8,345.92,0.10%,0.51%,0.87%,4.89,2.44%,17.15%,0.64%,3.91%,1.11%,1.53%,3.3,0.99,0.01635702746365105,2.43%,5.42%,5.39%,-3.10%,26.81%,61.77,-0.52%,0.91%,230,303,92,88,155,374,117,375,321,445,346,172,134,284,16,3452
128,MDLZ,"Mondelez International, Inc.",144,4,14,10,15,17,13,9,13,11,14,3,10,3,4,4,96824.74,20.85,3.63,95.21,-35.5,8.91,2.16,4.0,0.85,80.1,0.96,5.88,11.37,5951.03,0.66,Consumer Defensive,Confectioners,USA,36.39,71.32,0.41%,4546023,4.68,3.07,50.35,1.50%,7.78%,4.00%,10.00%,5.10%,0.6,0.4,0.75,35.90%,10.80%,8.60%,4/27/2023 4:30:00 PM,1369.0,1349.52,0.16%,-1.88%,-0.13%,2.17,2.16%,23.60%,8.50%,7.01%,1.00%,1.16%,2.0,0.76,0.012619181155356143,1.79%,5.62%,10.95%,-0.74%,30.34%,66.23,0.11%,0.30%,81,340,247,360,422,321,219,308,268,347,73,234,61,95,90,3466
129,CME,CME Group Inc.,144,5,15,8,16,11,18,9,17,3,10,5,10,4,12,1,68477.35,21.44,2.53,205.76,1.5,2.05,2.32,1.4,0.13,88.2,1.2,5.71,8.38,1815.5,0.42,Financial,Financial Data & Stock Exchanges,USA,25.65,189.73,-0.33%,1168913,5.9,13.64,24.32,-8.70%,4.35%,6.60%,9.60%,7.30%,1.0,1.0,0.13,,60.10%,52.90%,4/26/2023 8:30:00 AM,358.89,358.12,0.20%,7.86%,0.50%,2.37,-0.39%,12.72%,-17.53%,12.83%,1.55%,1.57%,2.4,0.64,0.01665524692984768,-0.13%,1.62%,4.50%,-17.97%,16.93%,51.85,-0.15%,-0.17%,113,354,184,400,267,451,203,411,59,233,119,248,99,291,21,3453
130,BSX,Boston Scientific Corporation,144,5,16,11,14,17,9,19,16,7,5,4,9,3,3,6,75632.07,23.66,4.17,80.63,-35.1,13.15,0.0,2.0,0.51,94.6,1.06,6.32,12.03,8233.17,0.8,Healthcare,Medical Devices,USA,114.6,51.11,-2.87%,24525084,10.38,5.96,81.5,-8.40%,11.04%,7.00%,3.70%,3.80%,1.5,1.0,0.51,69.00%,11.50%,5.10%,4/26/2023 8:30:00 AM,1432.9,1429.21,0.20%,-14.98%,0.91%,1.84,-1.27%,24.78%,8.51%,10.46%,2.16%,1.51%,1.8,3.08,0.01780473488554099,1.54%,5.28%,16.07%,-3.92%,46.11%,57.1,-3.66%,0.82%,103,385,273,349,420,202,457,390,159,118,98,217,56,61,138,3426
131,ZTS,Zoetis Inc.,144,4,18,18,15,10,10,14,4,16,5,5,4,5,11,5,80669.66,29.21,18.7,112.82,5.2,12.05,0.85,15.0,1.79,94.5,1.1,9.6,7.98,1926.7,0.76,Healthcare,Drug Manufacturers - Specialty & Generic,USA,39.35,176.88,1.42%,1177459,3.62,9.98,22.55,15.50%,10.87%,8.80%,46.20%,17.20%,2.4,1.6,1.49,69.70%,32.90%,26.20%,5/4/2023 8:30:00 AM,465.56,461.59,0.20%,-1.85%,0.02%,2.63,1.31%,19.41%,-5.80%,20.70%,1.45%,1.83%,1.8,0.61,0.017695612844866575,4.64%,5.54%,10.33%,-6.45%,42.47%,69.85,0.64%,0.78%,99,433,434,374,248,229,352,80,380,119,109,91,106,276,121,3451
132,ISRG,"Intuitive Surgical, Inc.",144,4,20,16,15,15,5,20,6,1,11,1,1,2,12,15,104170.34,46.92,9.37,103.36,-21.6,17.42,0.0,9.9,0.0,86.6,0.69,24.67,16.92,1748.91,1.31,Healthcare,Medical Instruments & Supplies,USA,82.18,300.22,0.94%,2180217,5.15,16.2,21.59,5.20%,15.96%,14.70%,11.50%,11.90%,5.3,4.5,0.0,66.90%,24.20%,20.40%,4/18/2023 4:30:00 PM,350.2,348.62,0.51%,-7.88%,-0.45%,1.38,12.43%,42.19%,-0.88%,13.14%,2.06%,2.05%,2.1,1.25,0.023715941642795283,14.70%,21.82%,26.56%,-2.53%,66.72%,83.36,0.79%,0.15%,79,488,388,368,376,123,483,150,12,253,19,1,27,298,373,3438
133,LEN,Lennar Corporation,145,9,4,2,18,9,15,12,19,3,3,16,6,2,10,17,35825.3,10.36,1.3,3000.0,10.3,7.49,1.35,0.0,0.21,98.2,3.12,8.39,15.01,2202.49,1.43,Consumer Cyclical,Residential Construction,USA,6.88,111.2,-0.60%,1771849,0.29,1.05,8.44,36.00%,23.70%,21.60%,,15.30%,,,0.17,21.30%,,,3/14/2023 4:30:00 PM,286.07,247.13,1.70%,-0.19%,1.94%,3.5,5.90%,53.82%,39.33%,22.87%,2.01%,2.06%,2.3,0.8,0.02185251798561151,6.15%,9.38%,24.87%,-2.37%,77.81%,69.32,-0.58%,-0.02%,223,101,51,429,215,364,297,465,73,54,383,132,36,242,413,3478
134,PCAR,PACCAR Inc,145,9,6,11,7,3,20,12,7,11,19,9,13,3,7,8,37926.81,12.43,4.35,25.33,61.2,-12.27,1.37,9.6,0.87,66.8,1.65,3.99,10.62,3349.69,0.91,Industrials,Farm & Heavy Construction Machinery,USA,14.15,73.15,0.79%,10063162,,1.32,6.02,6.20%,-12.17%,8.20%,23.70%,12.40%,3.9,3.6,0.87,19.20%,13.50%,10.40%,4/25/2023 8:30:00 AM,783.0,515.79,1.40%,-2.02%,0.47%,2.55,0.59%,24.31%,28.77%,10.87%,1.65%,2.08%,2.7,3.1,0.02118933697881066,2.31%,0.99%,13.39%,-4.65%,46.49%,55.82,1.23%,-0.44%,211,143,277,173,73,490,294,159,274,453,226,318,72,171,180,3514
135,NUE,Nucor Corporation,145,8,7,6,1,6,20,12,1,5,13,14,13,9,12,18,39234.1,13.13,2.13,5.17,24.3,-27.7,1.33,27.0,0.36,83.1,2.61,4.0,-0.01,1887.3,1.57,Basic Materials,Steel,USA,5.98,153.45,-1.46%,2478418,,0.99,8.08,52.00%,-7.50%,15.40%,49.40%,32.80%,3.4,2.1,0.36,27.80%,29.60%,21.20%,4/20/2023 8:30:00 AM,255.43,249.42,0.20%,-11.89%,-1.63%,3.44,4.97%,25.89%,-9.34%,16.42%,2.87%,2.86%,2.9,1.32,0.03258390355164549,3.14%,-2.46%,8.94%,-18.33%,53.26%,53.03,-0.76%,-0.71%,201,163,146,24,138,498,299,12,105,303,350,317,226,280,451,3513
136,DIS,The Walt Disney Company,145,2,12,5,17,4,2,18,16,6,19,4,11,12,2,15,179155.3,18.3,1.89,1905.91,57.8,32.0,0.0,1.6,0.5,65.0,0.99,4.92,-3.78,9989.64,1.3,Communication Services,Entertainment,USA,54.77,99.57,1.53%,9467979,2.55,2.12,21.15,-21.00%,21.48%,8.50%,3.50%,3.30%,1.0,0.9,0.47,33.40%,7.50%,3.90%,5/10/2023 4:30:00 PM,1825.0,1821.56,0.06%,-5.31%,2.28%,1.81,-0.33%,0.59%,-20.07%,14.61%,1.55%,1.86%,2.0,0.95,0.021391985537812595,0.95%,-0.11%,-1.56%,-21.28%,18.44%,52.03,1.44%,0.09%,38,293,116,416,77,48,452,401,151,462,77,277,293,46,363,3510
137,TXN,Texas Instruments Incorporated,145,2,14,17,15,8,11,7,1,8,10,12,17,8,5,10,160254.44,20.92,11.02,98.56,13.8,10.98,2.8,33.7,0.6,86.7,2.17,0.4,2.32,4991.24,1.03,Technology,Semiconductors,USA,18.82,177.02,0.23%,6791989,1.88,8.0,17.67,20.80%,10.00%,6.00%,60.90%,38.00%,4.7,3.8,0.56,68.80%,50.60%,43.50%,4/25/2023 4:30:00 PM,907.0,905.72,0.21%,-0.78%,-1.36%,3.93,-1.10%,15.96%,-1.34%,7.14%,1.74%,1.96%,2.7,1.37,0.02112755620833804,-1.51%,0.27%,3.61%,-4.98%,22.54%,47.01,0.81%,-0.58%,43,343,405,362,198,254,156,2,194,250,299,415,191,112,237,3461
138,DHR,Danaher Corporation,145,2,15,11,8,8,12,16,7,5,14,1,15,16,9,6,181067.58,22.93,3.81,27.65,13.7,10.0,0.43,8.6,0.41,81.0,0.68,2.64,-7.87,2532.02,0.8,Healthcare,Diagnostics & Research,USA,26.16,252.81,1.80%,2447511,7.81,5.75,30.2,25.70%,3.35%,15.20%,15.60%,11.20%,1.9,1.5,0.39,60.20%,27.60%,22.60%,4/25/2023 8:30:00 AM,729.0,648.17,0.20%,-3.36%,-0.22%,1.73,0.45%,-1.97%,-9.83%,-4.75%,2.18%,1.75%,2.0,0.97,0.021083026779003994,1.05%,1.15%,-4.25%,-16.79%,8.17%,53.07,1.02%,0.77%,36,376,258,182,200,295,383,172,124,334,17,357,379,215,135,3463
139,NKE,"NIKE, Inc.",145,2,18,17,15,10,3,13,4,9,13,4,11,10,4,12,191278.85,31.06,13.34,104.64,5.5,25.02,1.08,13.8,0.65,82.9,1.01,5.05,-0.86,5746.11,1.11,Consumer Cyclical,Footwear & Accessories,USA,36.22,125.53,0.87%,3651389,4.23,3.78,17.71,8.40%,8.56%,6.30%,36.00%,24.60%,2.7,1.8,0.61,43.90%,12.20%,10.80%,3/21/2023 4:30:00 PM,1543.8,1219.77,0.20%,-4.21%,-0.25%,2.14,-0.33%,41.73%,-7.61%,7.28%,1.36%,1.81%,2.3,0.63,0.019198597944714412,2.44%,3.27%,12.78%,-9.78%,52.68%,57.6,0.91%,-0.04%,34,446,419,369,246,64,325,87,212,309,87,267,251,100,285,3501
140,SCHW,The Charles Schwab Corporation,146,4,7,10,4,6,3,10,17,19,10,9,19,20,1,7,95462.18,12.82,3.73,13.24,24.0,25.95,1.86,1.0,15.04,88.5,1.55,-4.37,-30.16,26086.8,0.88,Financial,Capital Markets,USA,14.68,53.8,-0.37%,17572812,1.33,4.0,2.37,16.30%,11.07%,20.00%,20.10%,1.70%,,,0.77,88.90%,36.90%,26.20%,4/17/2023 8:30:00 AM,1864.0,1619.15,6.34%,-1.13%,-0.60%,0.96,5.97%,-21.70%,-29.63%,-35.38%,4.41%,3.89%,2.1,0.67,0.04609665427509294,2.61%,-16.07%,-25.38%,-37.90%,19.56%,44.51,-0.85%,0.48%,85,156,252,98,141,62,237,427,456,227,210,476,494,16,173,3510
141,LHX,"L3Harris Technologies, Inc.",146,9,9,6,10,17,14,9,14,5,12,3,11,6,16,5,38537.22,15.26,2.08,36.98,-39.6,7.93,2.26,3.1,0.38,84.7,0.91,5.12,4.95,1136.67,0.71,Industrials,Aerospace & Defense,USA,37.0,202.03,-0.41%,715892,33.33,2.26,43.79,-0.50%,1.11%,22.60%,5.60%,3.60%,1.2,0.9,0.34,28.70%,6.60%,6.20%,4/27/2023 4:30:00 PM,190.6,189.51,0.30%,-4.50%,-0.55%,1.52,0.76%,-14.97%,-21.64%,-2.97%,1.20%,1.44%,,0.63,0.015294758204227094,2.05%,-0.93%,-7.69%,-21.74%,6.48%,53.3,-0.89%,0.48%,206,214,139,235,427,348,209,343,113,288,63,262,142,378,104,3471
142,HUM,Humana Inc.,146,5,9,11,6,12,8,15,10,10,4,6,18,11,16,5,61327.57,15.35,4.03,19.94,-2.6,13.81,0.72,6.0,0.75,96.1,1.28,-1.43,-1.22,1044.81,0.72,Healthcare,Healthcare Plans,USA,22.29,491.21,0.18%,1096982,1.56,0.66,12.12,4.50%,14.27%,11.60%,18.00%,12.20%,,,0.59,,4.30%,3.00%,4/26/2023 8:30:00 AM,125.64,124.71,0.10%,-44.95%,-0.33%,1.53,-6.23%,-1.80%,5.53%,-4.10%,2.16%,2.29%,1.9,1.05,0.02404267014108019,-3.28%,-2.00%,-2.40%,-14.02%,19.55%,41.8,-0.89%,1.08%,124,215,268,134,292,188,365,247,248,95,144,448,256,394,106,3524
143,UPS,"United Parcel Service, Inc.",146,2,9,16,10,13,14,5,3,12,17,11,11,4,8,11,167037.3,15.82,8.54,39.57,-10.1,8.11,3.32,16.4,0.99,72.5,1.96,5.21,9.59,3124.28,1.09,Industrials,Integrated Freight & Logistics,USA,14.78,195.21,0.12%,3371885,3.7,1.66,21.99,20.00%,3.99%,8.50%,67.50%,24.90%,1.2,1.2,0.88,76.40%,13.00%,11.50%,4/25/2023 8:30:00 AM,865.0,718.47,,,-0.45%,4.52,1.21%,17.75%,2.51%,12.29%,1.27%,1.64%,2.4,1.05,0.016956098560524564,2.20%,4.50%,6.89%,-6.77%,26.05%,62.42,0.17%,-0.06%,42,226,381,248,326,345,113,62,297,419,271,261,82,184,265,3522
144,CARR,Carrier Global Corporation,146,9,10,12,11,2,11,11,4,13,10,8,15,5,5,20,37890.29,15.91,4.87,43.01,119.6,10.67,1.64,14.2,1.14,87.9,1.47,2.35,6.23,4671.96,4.0,Industrials,Building Products & Equipment,USA,11.05,45.22,-0.35%,4338820,0.92,1.86,10.76,23.70%,12.07%,2.80%,49.20%,22.90%,1.6,1.2,1.12,26.80%,22.10%,17.30%,4/27/2023 8:30:00 AM,835.3,826.32,0.10%,-31.10%,-0.26%,2.6,2.08%,29.61%,4.07%,9.62%,1.57%,2.47%,2.4,0.93,0.02498894294559929,2.31%,0.83%,8.31%,-8.03%,36.62%,55.24,-0.35%,0.00%,212,228,298,256,37,270,265,86,319,236,193,371,124,120,495,3510
